date,open,close,high,low,volume
2024-04-18,747.130,745.690,757.750,741.200,19080342.000
2024-04-19,741.290,730.560,741.920,729.570,16603589.000
2024-04-22,723.410,731.810,735.970,719.120,15965519.000
2024-04-23,732.870,727.850,736.360,724.900,15411070.000
2024-04-24,731.710,738.630,739.010,728.380,16525813.000
2024-04-25,735.560,733.340,740.470,730.610,16152999.000
2024-04-26,733.020,752.250,753.150,733.020,21895507.000
2024-04-29,752.920,776.150,780.200,752.620,25607571.000
2024-04-30,773.840,767.460,775.920,765.600,21291970.000
2024-05-06,778.990,777.660,785.070,774.040,21260962.000
2024-05-07,776.820,769.790,779.590,768.400,19046323.000
2024-05-08,769.690,761.660,769.700,760.570,17301005.000
2024-05-09,762.400,778.870,779.480,762.400,19590355.000
2024-05-10,778.150,767.170,778.560,764.440,18440335.000
2024-05-13,760.100,763.690,769.210,757.960,18791632.000
2024-05-14,766.650,760.300,769.420,759.430,15472971.000
2024-05-15,758.800,749.470,760.080,749.220,13491056.000
2024-05-16,753.450,746.470,755.170,745.020,15060795.000
2024-05-17,743.790,754.420,754.560,741.860,16810362.000
2024-05-20,752.200,753.540,761.170,749.810,18255758.000
2024-05-21,752.290,748.240,755.460,747.310,14797268.000
